INDIVIDUAL PAULA, Regina de P324n  2000 Coleção Bibliográfica
INDIVIDUAL FLEMMING, Alex F599a  2011 Coleção Bibliográfica
COLETIVO Museu de Arte de São Paulo Assis Chateaubriand M986c  2002 Coleção Bibliográfica
COLETIVO Michael Rosenfeld Gallery M621d  1998 Coleção Bibliográfica
COLETIVO Museu de Artes Contemporâneas de Houston M986f  1983 Coleção Bibliográfica
INDIVIDUAL FLEMMING, Alex F599a  [198-?] Coleção Bibliográfica
COLETIVO Fundación Proa F981u  2010 Coleção Bibliográfica
INDIVIDUAL VARI, Sophia V299r  1994 Coleção Bibliográfica
INDIVIDUAL ALSTINE, John Van A463g  1994 Coleção Bibliográfica
INDIVIDUAL ZIMMERMAN, Elyn Z72e  1991 Coleção Bibliográfica
INDIVIDUAL CÓRDULA, Raul C691a  2013 Coleção Bibliográfica
LA 74(81) M149f  1981 Coleção Bibliográfica
COLETIVO Biennale de la Sculpture B588d  1953 Coleção Bibliográfica
INDIVIDUAL PAULO, José P324r  2005 Coleção Bibliográfica
INDIVIDUAL CRAVO JÚNIOR, Mario C898m  1987 Coleção Bibliográfica
COLETIVO Centro Cultural Banco do Brasil C397h  2001 Coleção Bibliográfica
COLETIVO Itaú Cultural I88e  2012 Coleção Bibliográfica
COLETIVO Casa da Ribeira C334a  2013 Coleção Bibliográfica
INDIVIDUAL OHTAKE, Tomie O36t  1991 Coleção Bibliográfica
COLETIVO Fundação Romulo Maiorana F981d  1994 Coleção Bibliográfica
COLETIVO Salão Unama de Pequenos Formatos S161t  1997 Coleção Bibliográfica
COLETIVO Ístanbul Bienali B588  2011 Coleção Bibliográfica
7(81) P314j  2010 Coleção Bibliográfica
INDIVIDUAL 7(81) P314j  2010 Coleção Bibliográfica
INDIVIDUAL 741(81) P314a  2013 Coleção Bibliográfica
INDIVIDUAL PATRÍCIO, José P314j  1994 Coleção Bibliográfica
INDIVIDUAL 7(81) P314j  1990 Coleção Bibliográfica
INDIVIDUAL PATRÍCIO, José P314l  2000 Coleção Bibliográfica
COLETIVO TNT Escritório de Arte T626g  2007 Coleção Bibliográfica
INDIVIDUAL PATRÍCIO, José P314j  2002 Coleção Bibliográfica
INDIVIDUAL PATRÍCIO, José P314j  2010 Coleção Bibliográfica
INDIVIDUAL CID, Bernardo C568f  2011 Coleção Bibliográfica 
INDIVIDUAL SENDAS, Noé S474n  2000 Coleção Bibliográfica
COLETIVO Instituto Tomie Ohtake I59g  2006 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna do Rio de Janeiro M986c  2003 Coleção Bibliográfica
INDIVIDUAL FRANCO, Siron F825b  2012 Coleção Bibliográfica
COLETIVO Museu de Arte Contemporânea de Goiás M986c  2012 Coleção Bibliográfica
INDIVIDUAL GOUVÊA, Cleber G719c  2012 Coleção Bibliográfica
INDIVIDUAL OLIVEIRA, D. J. O49a  2012 Coleção Bibliográfica
COLETIVO Bienal de Veneza B588e  1988 Coleção Bibliográfica
COLETIVO Biennale de Lyon B588e  2013 Coleção Bibliográfica
INDIVIDUAL BONISSON, Marcos B715p  2013 Coleção Bibliográfica
INDIVIDUAL LANNA, Andrea L292d  2013 Coleção Bibliográfica
INDIVIDUAL SOUZANETTO, Manfredo de S719m  2013 Coleção Bibliográfica
INDIVIDUAL BARKI, Monica B254m  2011 Coleção Bibliográfica
INDIVDUAL IVO, Gonçalo I96g  2013 Coleção Bibliográfica
COLETIVO ArtFutura A786a  2008 Coleção Bibliográfica
INDIVIDUAL MAZZA, Alexandre M477e  2013 Coleção Bibliográfica
INDIVIDUAL STRUNZ, Katja S927n  2011 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994  2008 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994n  2012 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994d  2012 Coleção Bibliográfica
LA 7(091) F486h  1994 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M986K  2012 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994k  2011 Coleção Bibliográfica
COLETIVO Zacheta National Gallery of Art Z16p  2009 Coleção Bibliográfica
INDIVIDUAL ALPTEKIN, Hünseyin Bahri A456z  2013 Coleção Bibliográfica
INDIVIDUAL ESMERALDO, Sérvulo E76s  2013 Coleção Bibliográfica
INDIVIDUAL EICHBAUER, Hélio E34q  2006 Coleção Bibliográfica
COLETIVO Valentyn, Heike van den V154z  2013 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994t  2013 Coleção Bibliográfica
COLETIVO Réunion des musées nationaux - Grand Palais R444d  2013 Coleção Bibliográfica
COLETIVO Muzeum Sztuki M994r  2010 Coleção Bibliográfica
LA 7(81) F599i  Coleção Bibliográfica
LA 82-1(492) R733p  1984 Coleção Bibliográfica
INDIVIDUAL BROODTHAERS, Marcel B871m  1987 Coleção Bibliográfica
LA 82-146.1 K11  1981 Coleção Bibliográfica
LA 82-146.1 G197g  1981 Coleção Bibliográfica
COLETIVO Casa Daros C334l  2013 Coleção Bibliográfica
LA 75(420) L849g  2010 Coleção Bibliográfica
LA 7(44) V381m  1997 Coleção Bibliográfica
LA 7.01(44) V381a  1979 Coleção Bibliográfica
LA 7(81) F599e  1984 Coleção Bibliográfica
LA 82-1(44) V381a  1979 Coleção Bibliográfica
LA 77.02(44) C156d  1998 Coleção Bibliográfica
LA 82-1(44) V381l  1979 Coleção Bibliográfica
LA 7.01(44) V381t  1979 Coleção Bibliográfica
LA 75(44) V381v  1979 Coleção Bibliográfica
LA 82-1(44) V381p  1979 Coleção Bibliográfica
LA 77.02(44) C156r  1998 Coleção Bibliográfica
LA 82-1(44) V381l  1997 Coleção Bibliográfica
LA 77.02(44) C156p  1998 Coleção Bibliográfica 
LA 7(436) K81s  2003 Coleção Bibliográfica
LA 77.02(44) C156s  1998 Coleção Bibliográfica 
LA 77.02(44) C156h  1998 Coleção Bibliográfica 
LA 77.02(44) C156c  1998 Coleção Bibliográfica
LA 7(436) K81f  2005 Coleção Bibliográfica
LA 77.02(44) C156g  1998 Coleção Bibliográfica
LA 7(81) B912g  1982 Coleção Bibliográfica
LA 77.02(44) C156c  1998 Coleção Bibliográfica 
LA 77(73) S761t  1995 Coleção Bibliográfica
LA 7 B586p  1993 Coleção Bibliográfica
LA 77(430) K57p  1988 Coleção Bibliográfica
LA 7(44) L697l  1996 Coleção Bibliográfica
LA 73(520) O58o  2003 Coleção Bibliográfica
LA 7(680) K37d  2012 Coleção Bibliográfica
LA 74(420) F974t  1983 Coleção Bibliográfica
LA 7(73) D751i  1982 Coleção Bibliográfica
LA 77(73) B176m  1999 Coleção Bibliográfica
LA 77(73) M319s  2007 Coleção Bibliográfica
LA 75(44) L397p  1965 Coleção Bibliográfica
LA 7(091) F529h  1981 Coleção Bibliográfica
LA 1(73) W275p  1975 Coleção Bibliográfica
LA 77.02(44) C156r  2005 Coleção Bibliográfica
LA 7(73) P544m  1971 Coleção Bibliográfica
LA 741.5:32(44) L591h  1997 Coleção Bibliográfica
LA 77 C157s  1988 Coleção Bibliográfica
LA 7 W423s  Coleção Bibliográfica
LA 77.02(44) D278c  2006 Coleção Bibliográfica
LA 75(72) O74s  2006 Coleção Bibliográfica
LA 7(73) L677a  1972 Coleção Bibliográfica
LA 7(73) L677g  1979 Coleção Bibliográfica
LA 7(73) L677l  1975 Coleção Bibliográfica
LA 7(430) P123w  2010 Coleção Bibliográfica
LA 82-191(73) W181f  1997 Coleção Bibliográfica
LA 7(73) F974o  1991 Coleção Bibliográfica
LA 73(469) P397a  1993 Coleção Bibliográfica
LA 7 P123q  2009 Coleção Bibliográfica
LA 730(494) T588t  1964 Coleção Bibliográfica
LA 7(899) B213  2006 Coleção Bibliográfica
LA 82-1(73) G624s  2000 Coleção Bibliográfica
LA 72 V971f  1969 Coleção Bibliográfica
LA 77 H813t  [199-?] Coleção Bibliográfica
LA 7.038.42(73) M277s  1978 Coleção Bibliográfica
LA 82-1(44) V381d  1979 Coleção Bibliográfica
LA 7(430) O28n  1986 Coleção Bibliográfica
LA 7 B694h  2009 Coleção Bibliográfica
LA 7(73) A172v  1978 Coleção Bibliográfica
LA 7 C157b  2008 Coleção Bibliográfica
LA 7(81) C145m  2007 Coleção Bibliográfica
LA 7 W423t  2003 Coleção Bibliográfica
LA 7(73) B949c  1992 Coleção Bibliográfica
LA 77 B276d  1973 Coleção Bibliográfica
LA 730(420) B694w  1995 Coleção Bibliográfica
LA 7 B276e  1995 Coleção Bibliográfica
LA 73(44) C645m  1989 Coleção Bibliográfica
LA 73(81) A445a  1999 Coleção Bibliográfica
LA 7(44) B694l  1995 Coleção Bibliográfica
LA 7 P946  2006 Coleção Bibliográfica
LA 82-1(81) A445p  1997 Coleção Bibliográfica
LA 7(492) B876s  2005 Coleção Bibliográfica
LA 7 C131w  1993 Coleção Bibliográfica
LA 82-1(81) M198c  2002 Coleção Bibliográfica
LA 82-1(81) M198d  1980 Coleção Bibliográfica
LA 7 K11t  1993 Coleção Bibliográfica
LA 7(73) W423c  2004 Coleção Bibliográfica
LA 82-1(44) S818r  1977 Coleção Bibliográfica
LA 82-1(81) P126h  1981 Coleção Bibliográfica
LA 778.6(72) H733v  1995 Coleção Bibliográfica
7(680) F993r  1997 Coleção Bibliográfica
LA 77(438) J11s  2003 Coleção Bibliográfica
LA 77(81) A553  2011 Coleção Bibliográfica
LA 7 S782b  Coleção Bibliográfica
LA 7(81) B227p  Coleção Bibliográfica
LA 77(430) R768v  1991 Coleção Bibliográfica
LA 7 C145l  Coleção Bibliográfica
LA 7(44) B694e  2005 Coleção Bibliográfica
LA 7:78(4) K11  1994 Coleção Bibliográfica
LA 7 C357  2006 Coleção Bibliográfica
LA 7 P965  1993 Coleção Bibliográfica
LA 74(44) N936a  2006 Coleção Bibliográfica
LA 7(44) C697c  2008 Coleção Bibliográfica
LA 7 R951s  1966 Coleção Bibliográfica
LA 7(420) M643c  1996 Coleção Bibliográfica
LA 7 C357  2006 Coleção Bibliográfica
LA 7(82) T716o  2007 Coleção Bibliográfica
LA 7 J82  Coleção Bibliográfica
LA 7(81) F981a  1993 Coleção Bibliográfica
LA 7 T717n  1974 Coleção Bibliográfica
LA 7:78(4) S594c  1996 Coleção Bibliográfica
7(420) D192a  2001 Coleção Bibliográfica
LA 7(81) M227p  Coleção Bibliográfica
LA 7(73) P625t  2000 Coleção Bibliográfica
LA 7 Y29s  1998 Coleção Bibliográfica
LA 7 E14b  1974 Coleção Bibliográfica
LA 82-32(81) M294a  1995 Coleção Bibliográfica
LA 7 F974a  1987 Coleção Bibliográfica
LA 760.028 T374  1997 Coleção Bibliográfica
LA 760.028 T374  1997 Coleção Bibliográfica
LA 7 P715a  1980 Coleção Bibliográfica
LA 7 L123c  1992 Coleção Bibliográfica
LA 534.321.3(73) G449m  1977 Coleção Bibliográfica
LA 7 B212z  Coleção Bibliográfica
LA 7 B212r  1995 Coleção Bibliográfica
LA 7 S593j  1972 Coleção Bibliográfica
LA 7 U17a  Coleção Bibliográfica
La 7 S111  1967 Coleção Bibliográfica
LA 741 B197a  [199-?] Coleção Bibliográfica
LA 7 L665b  1976 Coleção Bibliográfica
LA 7 H636t  Coleção Bibliográfica
LA 7 G898t  Coleção Bibliográfica
LA 7:78(4) G722u  1994 Coleção Bibliográfica
LA 7(519.5) K49n  2000 Coleção Bibliográfica
LA 7(73) M435c  1978 Coleção Bibliográfica
LA 7(73) H936r  [1996] Coleção Bibliográfica
LA 75(520) Y54i  1993 Coleção Bibliográfica
LA 7(81) M929r  1997 Coleção Bibliográfica
LA 73(439) G116f  1970 Coleção Bibliográfica
LA 7(73) P968l  1996 Coleção Bibliográfica
LA 7(73) L677f  1998 Coleção Bibliográfica
LA 763(81) L566d  2013 Coleção Bibliográfica
LA 7 L784  1977 Coleção Bibliográfica
LA 77(82) P123c  2011 Coleção Bibliográfica
LA 7 M619p  1974 Coleção Bibliográfica
LA 7(100) U58  2001 Coleção Bibliográfica
LA 7 I36  Coleção Bibliográfica
LA 7(73) H762v  1990 Coleção Bibliográfica
LA 7(436) W968w  2001 Coleção Bibliográfica
LA 7 T994c  2003 Coleção Bibliográfica
LA 82-146.1 T832s  [1982?] Coleção Bibliográfica
LA 82-7(73) G935g  2004 Coleção Bibliográfica
LA 741(73) V167s  1983 Coleção Bibliográfica
LA 82-34(81) M528m  1985 Coleção Bibliográfica
LA 7(492) J35s  1999 Coleção Bibliográfica
LA 7(494) M986c  1994 Coleção Bibliográfica
LA 7(899) P123p  2011 Coleção Bibliográfica
LA 5/6(7/8) C266b  1994 Coleção Bibliográfica
LA 7(420) H636t  1969 Coleção Bibliográfica
LA 7(82) D542  1984 Coleção Bibliográfica
LA 7(81) D541p  1979 Coleção Bibliográfica
LA 7(430) S335j  1990 Coleção Bibliográfica
LA 871-1 A678v  1987 Coleção Bibliográfica
LA 7(460) B175l  1993 Coleção Bibliográfica
LA 7(71) V393w  1971 Coleção Bibliográfica
LA 7(420) H216w  1999 Coleção Bibliográfica
LA 7.038.51(73) R248r  1977 Coleção Bibliográfica
LA 7(73) W423  2006 Coleção Bibliográfica
LA 7(81) D541f  Coleção Bibliográfica
LA 82-1(81) C512p  1976 Coleção Bibliográfica
LA 7(899) P123d  2010 Coleção Bibliográfica
LA 7 S759  2007  Coleção Bibliográfica
LA 7(899) P123r  2010 Coleção Bibliográfica
LA 7 W181a  1998 Coleção Bibliográfica
LA 7(489) E42e  1997 Coleção Bibliográfica
LA 678(075) M528g  1984 Coleção Bibliográfica
LA 7 J82  1973 Coleção Bibliográfica
LA 7 Q7m  2005 Coleção Bibliográfica
LA 7 F697e  1999 Coleção Bibliográfica
LA 7 Z71p  1999 Coleção Bibliográfica
LA 7:78(4) V745p  1980 Coleção Bibliográfica
LA 77(73) B176c  1981 Coleção Bibliográfica
LA 7 P976  1982 Coleção Bibliográfica
LA 159.9(73) G935b  2003 Coleção Bibliográfica
LA 7:78(4) P315r  1994 Coleção Bibliográfica
LA 7 P976  1982 Coleção Bibliográfica
LA 7(73) S828b  1983 Coleção Bibliográfica
LA 7(411) F534j  1980 Coleção Bibliográfica
LA 7 P976  1983 Coleção Bibliográfica
LA 7 P976  1983 Coleção Bibliográfica
LA 741(81) D541t  1980 Coleção Bibliográfica
LA 77(73) B664m  1967 Coleção Bibliográfica
LA 7 P976  1983 Coleção Bibliográfica
LA 7 P976  1984 Coleção Bibliográfica
LA 7 P976  1993 Coleção Bibliográfica
LA 73(44) B694a  2009 Coleção Bibliográfica
LA 82-1(73) S159c  2008 Coleção Bibliográfica
LA 7 N714s  [19--?] Coleção Bibliográfica
Coleção Bibliográfica 7 C822s  1994  LA
LA 7(430) W361  1968 Coleção Bibliográfica
LA 7 D794c  1995 Coleção Bibliográfica
LA 7 H878c  1999 Coleção Bibliográfica
LA 7 F773  1997  Coleção Bibliográfica
Coleção Bibliográfica 7 M676  1967  LA
LA 7 N294m  2002 Coleção Bibliográfica
LA 7(73) B724  2000 Coleção Bibliográfica
LA 7 G493r  1963 Coleção Bibliográfica
LA 7(450) M187m  2002 Coleção Bibliográfica
LA 77(73) L477f  2006 Coleção Bibliográfica
LA 7(680) K37e  2008 Coleção Bibliográfica
LA 7(73) B279d  1991 Coleção Bibliográfica
LA 792(438) K16l  1991 Coleção Bibliográfica
LA 7(520) O58  1995 Coleção Bibliográfica
LA 338.48(729.1) W499t  2001 Coleção Bibliográfica
LA 7 K86m  1999 Coleção Bibliográfica
LA 7 R135m  1981 Coleção Bibliográfica
LA 7 A524  2007 Coleção Bibliográfica
LA 7(81) G859q  2013 Coleção Bibliográfica
LA 7(44) V745c  1979 Coleção Bibliográfica
LA 82-3(81) F866p  1991 Coleção Bibliográfica
LA 7 L677i  1982 Coleção Bibliográfica
LA 82-1(73) W722v  2000 Coleção Bibliográfica
LA 7 C331o  [19--?] Coleção Bibliográfica
LA 7(520) L282f  1998 Coleção Bibliográfica
LA 7(091)(450) R845  1977 Coleção Bibliográfica
LA 7(469) C355g  2002 Coleção Bibliográfica
LA 7 F529w  [200?] Coleção Bibliográfica
LA 77.03(81) A994j  1992 Coleção Bibliográfica
LA 7 F828s  1983 Coleção Bibliográfica
LA 7(73) S187p  2004 Coleção Bibliográfica
LA 7(72) M986  Coleção Bibliográfica
LA 7(73) K65a  1998 Coleção Bibliográfica
LA 82-1(81) D541n  Coleção Bibliográfica
LA 77(44) C157a  2005 Coleção Bibliográfica
LA 77(430) P592t  2009 Coleção Bibliográfica
LA 7(520) O58b  Coleção Bibliográfica
LA 7 S587p  1999 Coleção Bibliográfica
LA 7(493) B871c  1989 Coleção Bibliográfica
LA 7(520) O58i  1995 Coleção Bibliográfica
LA 730(44) K86t  1994 Coleção Bibliográfica
LA 73(81) N265b  2003 Coleção Bibliográfica
LA 7 H813l  1992 Coleção Bibliográfica
LA 7(73) W784f  2009 Coleção Bibliográfica
LA 7(73) S782c  1992 Coleção Bibliográfica
LA 7(73) H813b  1990 Coleção Bibliográfica
LA 7 H813v  Coleção Bibliográfica
LA 77(436) R843y  2000 Coleção Bibliográfica
LA 82-1(73) M333p  2001 Coleção Bibliográfica
LA 7(65) A135q  2001 Coleção Bibliográfica
LA 7(73) H813p  1994 Coleção Bibliográfica 
LA 7 H813a  1998 Coleção Bibliográfica
LA 7 F981e  1995 Coleção Bibliográfica
LA 7 H813i  1994 Coleção Bibliográfica
LA 7(73) H813h  1996 Coleção Bibliográfica 
LA 82-1(81) K14s  1998 Coleção Bibliográfica
LA 7 L939m  1998 Coleção Bibliográfica
LA 7(73) H813f  1991 Coleção Bibliográfica 
LA 7 W423w  [199-?] Coleção Bibliográfica
LA 7(73) H813a  2000 Coleção Bibliográfica
7(420) L848s  c1999 Coleção Bibliográfica
LA 7(73) S524a  1965 Coleção Bibliográfica
LA 74(569.4) K19y  1996 Coleção Bibliográfica
LA 7 M152b  1981 Coleção Bibliográfica
LA 7(81) B945a  Coleção Bibliográfica
LA 7(44) H813c  2002 Coleção Bibliográfica
LA 7 L939r  1999 Coleção Bibliográfica
LA 7 A313k  [200-?] Coleção Bibliográfica
LA 7:78(4) K47u  1999 Coleção Bibliográfica
LA 7(438) U34z  2004 Coleção Bibliográfica
LA 7 M963f  1994 Coleção Bibliográfica
LA 7(44) C645c  2000 Coleção Bibliográfica
LA 7 H813r  1993 Coleção Bibliográfica
LA 7(44) H813d  2001 Coleção Bibliográfica
LA 7(81) B823  1993 Coleção Bibliográfica
LA 7 B664b  1991 Coleção Bibliográfica
COLETIVO Weserburg Museum für Moderne Kunst W511b  2003 Coleção Bibliográfica
LA 74(420) P563b  1986 Coleção Bibliográfica
LA 7(520) T714a  1996 Coleção Bibliográfica
COLETIVO Weserburg Museum für Moderne Kunst W511a  2009 Coleção Bibliográfica 
COLETIVO Weserburg Museum für Moderne Kunst W511s  2006 Coleção Bibliográfica 
COLETIVO Weserburg Museum für Moderne Kunst W511p  2012 Coleção Bibliográfica 
LA 75(430) I33b  1982 Coleção Bibliográfica
LA 7(73) P982s  1999 Coleção Bibliográfica
COLETIVO Splettstöber, Peter-Jög S732i  2002 Coleção Bibliográfica
COLETIVO Weserburg Museum für Moderne Kunst W511p  2002 Coleção Bibliográfica
COLETIVO Weserburg Museum für Moderne Kunst W512a  Coleção Bibliográfica
COLETIVO Universität Bremen U58o  2009 Coleção Bibliográfica
LA 7(71) G936b  c1981 Coleção Bibliográfica
LA 7(71) W716f  1983 Coleção Bibliográfica
LA 7(680) K37f  2012 Coleção Bibliográfica
COLETIVO Neues Museum Weserburg Bremen N481m  2004 Coleção Bibliográfica
LA 7(450) M342a  c1980 Coleção Bibliográfica
LA 82-1(81) A627p  1987 Coleção Bibliográfica
LA 82-93(81) R672h  [1993] Coleção Bibliográfica
COLETIVO Neues Museum Weserburg Bremen N481m  2004 Coleção Bibliográfica
LA 77(73) K39d  c1994 Coleção Bibliográfica
COLETIVO Schraenen, Guy S291v  2005 Coleção Bibliográfica
LA 82-1(81) G124o  [1978?] Coleção Bibliográfica
Coletivo Weserburg Museum für Moderne Kunst W511i  2004 Coleção Bibliográfica
LA 82-1(81) T338f  2000 Coleção Bibliográfica
LA 82-34(81) R175m  2010 Coleção Bibliográfica
LA 82-34(81) R175o  2010 Coleção Bibliográfica
LA  7(73) B636p  c2009 Coleção Bibliográfica
LA 7 C167c  1998 Coleção Bibliográfica
LA 7(81) L769f  1979 Coleção Bibliográfica
